Rank,Team,Games,W-L,EMO Goals,Attempts,Pct.,Date,Academic Year
65,Cleveland St. (DI Independent),10,3-7,5,38,0.132,05/22/2021,2021.0
-,Merrimack (NEC),10,5-5,17,43,0.395,05/22/2021,2021.0
1,Richmond (SoCon),13,7-6,26,41,0.634,05/16/2021,2021.0
2,Notre Dame (ACC),11,8-3,22,40,0.550,05/16/2021,2021.0
3,Rutgers (Big Ten),12,9-3,14,27,0.519,05/16/2021,2021.0
4,Marist (MAAC),4,3-1,7,14,0.500,05/16/2021,2021.0
5,Villanova (Big East),12,7-5,22,46,0.478,05/16/2021,2021.0
6,UAlbany (America East),13,8-5,21,44,0.477,05/16/2021,2021.0
7,Duke (ACC),15,13-2,22,47,0.468,05/16/2021,2021.0
8,Syracuse (ACC),13,7-6,14,31,0.452,05/16/2021,2021.0
9,Michigan (Big Ten),12,3-9,16,36,0.444,05/16/2021,2021.0
10,Stony Brook (America East),14,8-6,23,53,0.434,05/16/2021,2021.0
11,Boston U. (Patriot),11,6-5,13,30,0.433,05/16/2021,2021.0
11,Navy (Patriot),9,6-3,13,30,0.433,05/16/2021,2021.0
13,Utah (DI Independent),11,4-7,18,42,0.429,05/16/2021,2021.0
13,Johns Hopkins (Big Ten),13,4-9,15,35,0.429,05/16/2021,2021.0
15,Fairfield (CAA),11,2-9,17,40,0.425,05/16/2021,2021.0
16,Massachusetts (CAA),10,4-6,15,36,0.417,05/16/2021,2021.0
16,North Carolina (ACC),14,12-2,15,36,0.417,05/16/2021,2021.0
18,High Point (SoCon),14,8-6,21,51,0.412,05/16/2021,2021.0
19,Vermont (America East),14,9-5,20,49,0.408,05/16/2021,2021.0
20,UMBC (America East),11,8-3,12,30,0.400,05/16/2021,2021.0
21,Ohio St. (Big Ten),11,4-7,9,23,0.391,05/16/2021,2021.0
22,Colgate (Patriot),10,3-7,13,35,0.371,05/16/2021,2021.0
22,Virginia (ACC),15,11-4,13,35,0.371,05/16/2021,2021.0
24,Hofstra (CAA),14,8-6,21,57,0.368,05/16/2021,2021.0
24,Monmouth (MAAC),11,8-3,14,38,0.368,05/16/2021,2021.0
26,Maryland (Big Ten),13,13-0,12,33,0.364,05/16/2021,2021.0
27,Georgetown (Big East),15,13-2,14,39,0.359,05/16/2021,2021.0
28,Loyola Maryland (Patriot),15,10-5,19,53,0.358,05/16/2021,2021.0
29,Mount St. Mary's (NEC),13,4-9,10,28,0.357,05/16/2021,2021.0
30,Canisius (MAAC),10,5-5,16,45,0.356,05/16/2021,2021.0
31,Binghamton (America East),9,5-4,7,20,0.350,05/16/2021,2021.0
32,Lehigh (Patriot),12,10-2,15,43,0.349,05/16/2021,2021.0
33,St. Bonaventure (MAAC),10,5-5,12,35,0.343,05/16/2021,2021.0
34,Robert Morris (DI Independent),13,7-6,17,51,0.333,05/16/2021,2021.0
34,Marquette (Big East),12,4-8,12,36,0.333,05/16/2021,2021.0
34,Army West Point (Patriot),11,7-4,11,33,0.333,05/16/2021,2021.0
37,Denver (Big East),17,12-5,21,66,0.318,05/16/2021,2021.0
37,Bellarmine (SoCon),15,5-10,14,44,0.318,05/16/2021,2021.0
39,St. John's (NY) (Big East),11,1-10,12,38,0.316,05/16/2021,2021.0
40,Jacksonville (SoCon),14,7-7,15,48,0.313,05/16/2021,2021.0
41,Bucknell (Patriot),8,2-6,9,29,0.310,05/16/2021,2021.0
42,LIU (NEC),11,6-5,11,36,0.306,05/16/2021,2021.0
42,Penn St. (Big Ten),11,4-7,11,36,0.306,05/16/2021,2021.0
44,Drexel (CAA),13,10-3,14,46,0.304,05/16/2021,2021.0
45,Manhattan (MAAC),10,5-5,9,30,0.300,05/16/2021,2021.0
46,Detroit Mercy (MAAC),7,3-4,9,31,0.290,05/16/2021,2021.0
47,Mercer (SoCon),13,5-8,12,42,0.286,05/16/2021,2021.0
47,VMI (SoCon),11,1-10,10,35,0.286,05/16/2021,2021.0
49,Bryant (NEC),13,9-4,16,58,0.276,05/16/2021,2021.0
50,Towson (CAA),14,6-8,12,44,0.273,05/16/2021,2021.0
51,Saint Joseph's (NEC),13,9-4,12,47,0.255,05/16/2021,2021.0
52,Delaware (CAA),13,10-3,13,52,0.250,05/16/2021,2021.0
52,Sacred Heart (NEC),12,1-11,13,52,0.250,05/16/2021,2021.0
54,UMass Lowell (America East),9,1-8,8,34,0.235,05/16/2021,2021.0
55,Hobart (NEC),9,6-3,10,44,0.227,05/16/2021,2021.0
56,Air Force (SoCon),13,4-9,9,40,0.225,05/16/2021,2021.0
57,NJIT (America East),11,1-10,9,41,0.220,05/16/2021,2021.0
58,Holy Cross (Patriot),6,2-4,5,23,0.217,05/16/2021,2021.0
59,Providence (Big East),13,4-9,8,37,0.216,05/16/2021,2021.0
60,Siena (MAAC),8,0-8,5,24,0.208,05/16/2021,2021.0
61,Quinnipiac (MAAC),7,4-3,6,29,0.207,05/16/2021,2021.0
62,Hartford (America East),7,2-5,4,20,0.200,05/16/2021,2021.0
63,Lafayette (Patriot),11,0-11,7,37,0.189,05/16/2021,2021.0
64,Wagner (NEC),9,0-9,6,41,0.146,05/16/2021,2021.0
65,Cleveland St. (DI Independent),10,3-7,5,38,0.132,05/16/2021,2021.0
-,Merrimack (NEC),10,5-5,17,43,0.395,05/16/2021,2021.0
1,Richmond (SoCon),13,7-6,26,41,0.634,05/15/2021,2021.0
2,Notre Dame (ACC),11,8-3,22,40,0.550,05/15/2021,2021.0
3,Marist (MAAC),4,3-1,7,14,0.500,05/15/2021,2021.0
4,Villanova (Big East),12,7-5,22,46,0.478,05/15/2021,2021.0
5,UAlbany (America East),13,8-5,21,44,0.477,05/15/2021,2021.0
6,Syracuse (ACC),13,7-6,14,31,0.452,05/15/2021,2021.0
7,Duke (ACC),14,12-2,20,45,0.444,05/15/2021,2021.0
7,Michigan (Big Ten),12,3-9,16,36,0.444,05/15/2021,2021.0
9,Stony Brook (America East),14,8-6,23,53,0.434,05/15/2021,2021.0
10,Boston U. (Patriot),11,6-5,13,30,0.433,05/15/2021,2021.0
10,Navy (Patriot),9,6-3,13,30,0.433,05/15/2021,2021.0
12,Utah (DI Independent),11,4-7,18,42,0.429,05/15/2021,2021.0
12,Johns Hopkins (Big Ten),13,4-9,15,35,0.429,05/15/2021,2021.0
14,High Point (SoCon),13,8-5,20,47,0.426,05/15/2021,2021.0
15,Fairfield (CAA),11,2-9,17,40,0.425,05/15/2021,2021.0
16,Massachusetts (CAA),10,4-6,15,36,0.417,05/15/2021,2021.0
16,North Carolina (ACC),14,12-2,15,36,0.417,05/15/2021,2021.0
18,Maryland (Big Ten),12,12-0,12,29,0.414,05/15/2021,2021.0
19,Vermont (America East),13,9-4,19,47,0.404,05/15/2021,2021.0
20,UMBC (America East),11,8-3,12,30,0.400,05/15/2021,2021.0
21,Ohio St. (Big Ten),11,4-7,9,23,0.391,05/15/2021,2021.0
22,Virginia (ACC),14,10-4,13,34,0.382,05/15/2021,2021.0
23,Colgate (Patriot),10,3-7,13,35,0.371,05/15/2021,2021.0
24,Hofstra (CAA),14,8-6,21,57,0.368,05/15/2021,2021.0
24,Monmouth (MAAC),11,8-3,14,38,0.368,05/15/2021,2021.0
26,Georgetown (Big East),15,13-2,14,39,0.359,05/15/2021,2021.0
27,Mount St. Mary's (NEC),13,4-9,10,28,0.357,05/15/2021,2021.0
28,Canisius (MAAC),10,5-5,16,45,0.356,05/15/2021,2021.0
29,Binghamton (America East),9,5-4,7,20,0.350,05/15/2021,2021.0
30,Lehigh (Patriot),12,10-2,15,43,0.349,05/15/2021,2021.0
31,St. Bonaventure (MAAC),10,5-5,12,35,0.343,05/15/2021,2021.0
32,Robert Morris (DI Independent),13,7-6,17,51,0.333,05/15/2021,2021.0
32,Loyola Maryland (Patriot),14,9-5,16,48,0.333,05/15/2021,2021.0
32,Marquette (Big East),12,4-8,12,36,0.333,05/15/2021,2021.0
32,Army West Point (Patriot),11,7-4,11,33,0.333,05/15/2021,2021.0
36,Bellarmine (SoCon),15,5-10,14,44,0.318,05/15/2021,2021.0
37,St. John's (NY) (Big East),11,1-10,12,38,0.316,05/15/2021,2021.0
38,Jacksonville (SoCon),14,7-7,15,48,0.313,05/15/2021,2021.0
39,Bucknell (Patriot),8,2-6,9,29,0.310,05/15/2021,2021.0
40,Denver (Big East),16,12-4,19,62,0.306,05/15/2021,2021.0
41,LIU (NEC),11,6-5,11,36,0.306,05/15/2021,2021.0
41,Penn St. (Big Ten),11,4-7,11,36,0.306,05/15/2021,2021.0
43,Drexel (CAA),13,10-3,14,46,0.304,05/15/2021,2021.0
44,Manhattan (MAAC),10,5-5,9,30,0.300,05/15/2021,2021.0
45,Detroit Mercy (MAAC),7,3-4,9,31,0.290,05/15/2021,2021.0
46,Mercer (SoCon),13,5-8,12,42,0.286,05/15/2021,2021.0
46,VMI (SoCon),11,1-10,10,35,0.286,05/15/2021,2021.0
48,Bryant (NEC),12,9-3,15,55,0.273,05/15/2021,2021.0
48,Towson (CAA),14,6-8,12,44,0.273,05/15/2021,2021.0
50,Saint Joseph's (NEC),13,9-4,12,47,0.255,05/15/2021,2021.0
51,Delaware (CAA),13,10-3,13,52,0.250,05/15/2021,2021.0
51,Sacred Heart (NEC),12,1-11,13,52,0.250,05/15/2021,2021.0
53,UMass Lowell (America East),9,1-8,8,34,0.235,05/15/2021,2021.0
54,Hobart (NEC),9,6-3,10,44,0.227,05/15/2021,2021.0
55,Air Force (SoCon),13,4-9,9,40,0.225,05/15/2021,2021.0
56,NJIT (America East),11,1-10,9,41,0.220,05/15/2021,2021.0
57,Holy Cross (Patriot),6,2-4,5,23,0.217,05/15/2021,2021.0
58,Providence (Big East),13,4-9,8,37,0.216,05/15/2021,2021.0
59,Siena (MAAC),8,0-8,5,24,0.208,05/15/2021,2021.0
60,Quinnipiac (MAAC),7,4-3,6,29,0.207,05/15/2021,2021.0
61,Hartford (America East),7,2-5,4,20,0.200,05/15/2021,2021.0
62,Lafayette (Patriot),11,0-11,7,37,0.189,05/15/2021,2021.0
63,Wagner (NEC),9,0-9,6,41,0.146,05/15/2021,2021.0
64,Cleveland St. (DI Independent),10,3-7,5,38,0.132,05/15/2021,2021.0
-,Merrimack (NEC),10,5-5,17,43,0.395,05/15/2021,2021.0
1,Richmond (SoCon),13,7-6,26,41,0.634,05/08/2021,2021.0
2,Notre Dame (ACC),10,7-3,22,37,0.595,05/08/2021,2021.0
3,Rutgers (Big Ten),11,8-3,13,26,0.500,05/08/2021,2021.0
3,Marist (MAAC),4,3-1,7,14,0.500,05/08/2021,2021.0
5,Syracuse (ACC),12,7-5,14,29,0.483,05/08/2021,2021.0
6,Villanova (Big East),12,7-5,22,46,0.478,05/08/2021,2021.0
7,UAlbany (America East),13,8-5,21,44,0.477,05/08/2021,2021.0
8,Duke (ACC),14,12-2,20,45,0.444,05/08/2021,2021.0
8,Michigan (Big Ten),12,3-9,16,36,0.444,05/08/2021,2021.0
10,Stony Brook (America East),14,8-6,23,53,0.434,05/08/2021,2021.0
11,Boston U. (Patriot),11,6-5,13,30,0.433,05/08/2021,2021.0
11,Navy (Patriot),9,6-3,13,30,0.433,05/08/2021,2021.0
13,Utah (DI Independent),11,4-7,18,42,0.429,05/08/2021,2021.0
13,Johns Hopkins (Big Ten),13,4-9,15,35,0.429,05/08/2021,2021.0
13,North Carolina (ACC),13,11-2,15,35,0.429,05/08/2021,2021.0
16,High Point (SoCon),13,8-5,20,47,0.426,05/08/2021,2021.0
17,Fairfield (CAA),11,2-9,17,40,0.425,05/08/2021,2021.0
18,Massachusetts (CAA),10,4-6,15,36,0.417,05/08/2021,2021.0
19,Maryland (Big Ten),12,12-0,12,29,0.414,05/08/2021,2021.0
20,Vermont (America East),13,9-4,19,47,0.404,05/08/2021,2021.0
21,UMBC (America East),11,8-3,12,30,0.400,05/08/2021,2021.0
22,Ohio St. (Big Ten),11,4-7,9,23,0.391,05/08/2021,2021.0
23,Virginia (ACC),14,10-4,13,34,0.382,05/08/2021,2021.0
24,Lehigh (Patriot),11,10-1,15,40,0.375,05/08/2021,2021.0
25,Colgate (Patriot),10,3-7,13,35,0.371,05/08/2021,2021.0
25,Monmouth (MAAC),10,8-2,13,35,0.371,05/08/2021,2021.0
27,Hofstra (CAA),14,8-6,21,57,0.368,05/08/2021,2021.0
28,Mount St. Mary's (NEC),13,4-9,10,28,0.357,05/08/2021,2021.0
29,Canisius (MAAC),10,5-5,16,45,0.356,05/08/2021,2021.0
30,Georgetown (Big East),14,12-2,11,31,0.355,05/08/2021,2021.0
31,Binghamton (America East),9,5-4,7,20,0.350,05/08/2021,2021.0
32,St. Bonaventure (MAAC),10,5-5,12,35,0.343,05/08/2021,2021.0
33,Robert Morris (DI Independent),13,7-6,17,51,0.333,05/08/2021,2021.0
33,Loyola Maryland (Patriot),14,9-5,16,48,0.333,05/08/2021,2021.0
33,Marquette (Big East),12,4-8,12,36,0.333,05/08/2021,2021.0
33,Army West Point (Patriot),11,7-4,11,33,0.333,05/08/2021,2021.0
37,Bellarmine (SoCon),15,5-10,14,44,0.318,05/08/2021,2021.0
37,Drexel (CAA),12,10-2,14,44,0.318,05/08/2021,2021.0
39,St. John's (NY) (Big East),11,1-10,12,38,0.316,05/08/2021,2021.0
40,Jacksonville (SoCon),14,7-7,15,48,0.313,05/08/2021,2021.0
41,Bucknell (Patriot),8,2-6,9,29,0.310,05/08/2021,2021.0
42,Denver (Big East),16,12-4,19,62,0.306,05/08/2021,2021.0
43,LIU (NEC),11,6-5,11,36,0.306,05/08/2021,2021.0
43,Penn St. (Big Ten),11,4-7,11,36,0.306,05/08/2021,2021.0
45,Manhattan (MAAC),10,5-5,9,30,0.300,05/08/2021,2021.0
46,Detroit Mercy (MAAC),7,3-4,9,31,0.290,05/08/2021,2021.0
47,Mercer (SoCon),13,5-8,12,42,0.286,05/08/2021,2021.0
47,VMI (SoCon),11,1-10,10,35,0.286,05/08/2021,2021.0
49,Towson (CAA),14,6-8,12,44,0.273,05/08/2021,2021.0
50,Bryant (NEC),12,9-3,15,56,0.268,05/08/2021,2021.0
51,Saint Joseph's (NEC),13,9-4,12,47,0.255,05/08/2021,2021.0
52,Delaware (CAA),13,10-3,13,52,0.250,05/08/2021,2021.0
52,Sacred Heart (NEC),12,1-11,13,52,0.250,05/08/2021,2021.0
54,UMass Lowell (America East),9,1-8,8,34,0.235,05/08/2021,2021.0
55,Hobart (NEC),9,6-3,10,44,0.227,05/08/2021,2021.0
56,Air Force (SoCon),13,4-9,9,40,0.225,05/08/2021,2021.0
57,NJIT (America East),11,1-10,9,41,0.220,05/08/2021,2021.0
58,Holy Cross (Patriot),6,2-4,5,23,0.217,05/08/2021,2021.0
59,Providence (Big East),13,4-9,8,37,0.216,05/08/2021,2021.0
60,Siena (MAAC),8,0-8,5,24,0.208,05/08/2021,2021.0
61,Quinnipiac (MAAC),7,4-3,6,29,0.207,05/08/2021,2021.0
62,Hartford (America East),7,2-5,4,20,0.200,05/08/2021,2021.0
63,Lafayette (Patriot),11,0-11,7,37,0.189,05/08/2021,2021.0
64,Wagner (NEC),9,0-9,6,41,0.146,05/08/2021,2021.0
65,Cleveland St. (DI Independent),10,3-7,5,38,0.132,05/08/2021,2021.0
-,Merrimack (NEC),10,5-5,17,43,0.395,05/08/2021,2021.0
1,Richmond (SoCon),13,7-6,26,41,0.634,05/07/2021,2021.0
2,Notre Dame (ACC),10,7-3,22,37,0.595,05/07/2021,2021.0
3,Rutgers (Big Ten),11,8-3,13,26,0.500,05/07/2021,2021.0
3,Marist (MAAC),4,3-1,7,14,0.500,05/07/2021,2021.0
5,Syracuse (ACC),12,7-5,14,29,0.483,05/07/2021,2021.0
6,Villanova (Big East),12,7-5,22,46,0.478,05/07/2021,2021.0
7,UAlbany (America East),12,8-4,20,42,0.476,05/07/2021,2021.0
8,Johns Hopkins (Big Ten),12,4-8,15,32,0.469,05/07/2021,2021.0
9,Maryland (Big Ten),11,11-0,11,24,0.458,05/07/2021,2021.0
10,Duke (ACC),14,12-2,20,45,0.444,05/07/2021,2021.0
10,Michigan (Big Ten),12,3-9,16,36,0.444,05/07/2021,2021.0
12,Stony Brook (America East),14,8-6,23,53,0.434,05/07/2021,2021.0
13,Boston U. (Patriot),11,6-5,13,30,0.433,05/07/2021,2021.0
13,Navy (Patriot),9,6-3,13,30,0.433,05/07/2021,2021.0
15,Utah (DI Independent),11,4-7,18,42,0.429,05/07/2021,2021.0
15,North Carolina (ACC),13,11-2,15,35,0.429,05/07/2021,2021.0
17,High Point (SoCon),13,8-5,20,47,0.426,05/07/2021,2021.0
18,Fairfield (CAA),11,2-9,17,40,0.425,05/07/2021,2021.0
19,Massachusetts (CAA),10,4-6,15,36,0.417,05/07/2021,2021.0
20,Vermont (America East),12,8-4,18,45,0.400,05/07/2021,2021.0
20,UMBC (America East),11,8-3,12,30,0.400,05/07/2021,2021.0
22,Ohio St. (Big Ten),11,4-7,9,23,0.391,05/07/2021,2021.0
23,Virginia (ACC),14,10-4,13,34,0.382,05/07/2021,2021.0
24,Lehigh (Patriot),11,10-1,15,40,0.375,05/07/2021,2021.0
25,Hofstra (CAA),13,8-5,19,51,0.373,05/07/2021,2021.0
26,Colgate (Patriot),10,3-7,13,35,0.371,05/07/2021,2021.0
27,Monmouth (MAAC),9,7-2,12,33,0.364,05/07/2021,2021.0
28,Mount St. Mary's (NEC),13,4-9,10,28,0.357,05/07/2021,2021.0
29,Canisius (MAAC),10,5-5,16,45,0.356,05/07/2021,2021.0
30,Georgetown (Big East),13,11-2,11,31,0.355,05/07/2021,2021.0
31,Binghamton (America East),9,5-4,7,20,0.350,05/07/2021,2021.0
32,St. Bonaventure (MAAC),10,5-5,12,35,0.343,05/07/2021,2021.0
33,Robert Morris (DI Independent),13,7-6,17,51,0.333,05/07/2021,2021.0
33,Loyola Maryland (Patriot),14,9-5,16,48,0.333,05/07/2021,2021.0
33,Drexel (CAA),11,9-2,13,39,0.333,05/07/2021,2021.0
33,Marquette (Big East),12,4-8,12,36,0.333,05/07/2021,2021.0
33,Army West Point (Patriot),11,7-4,11,33,0.333,05/07/2021,2021.0
38,Manhattan (MAAC),9,5-4,9,28,0.321,05/07/2021,2021.0
39,Bellarmine (SoCon),15,5-10,14,44,0.318,05/07/2021,2021.0
40,Denver (Big East),15,12-3,19,60,0.317,05/07/2021,2021.0
41,St. John's (NY) (Big East),11,1-10,12,38,0.316,05/07/2021,2021.0
42,Jacksonville (SoCon),14,7-7,15,48,0.313,05/07/2021,2021.0
43,Bucknell (Patriot),8,2-6,9,29,0.310,05/07/2021,2021.0
44,LIU (NEC),11,6-5,11,36,0.306,05/07/2021,2021.0
44,Penn St. (Big Ten),11,4-7,11,36,0.306,05/07/2021,2021.0
46,Detroit Mercy (MAAC),7,3-4,9,31,0.290,05/07/2021,2021.0
47,Mercer (SoCon),13,5-8,12,42,0.286,05/07/2021,2021.0
47,VMI (SoCon),11,1-10,10,35,0.286,05/07/2021,2021.0
49,Saint Joseph's (NEC),12,9-3,12,43,0.279,05/07/2021,2021.0
50,Towson (CAA),14,6-8,12,44,0.273,05/07/2021,2021.0
51,Bryant (NEC),11,8-3,14,54,0.259,05/07/2021,2021.0
52,Delaware (CAA),13,10-3,13,52,0.250,05/07/2021,2021.0
52,Sacred Heart (NEC),12,1-11,13,52,0.250,05/07/2021,2021.0
54,UMass Lowell (America East),9,1-8,8,34,0.235,05/07/2021,2021.0
55,Hobart (NEC),9,6-3,10,44,0.227,05/07/2021,2021.0
56,Air Force (SoCon),13,4-9,9,40,0.225,05/07/2021,2021.0
57,NJIT (America East),11,1-10,9,41,0.220,05/07/2021,2021.0
58,Holy Cross (Patriot),6,2-4,5,23,0.217,05/07/2021,2021.0
59,Providence (Big East),13,4-9,8,37,0.216,05/07/2021,2021.0
60,Siena (MAAC),8,0-8,5,24,0.208,05/07/2021,2021.0
61,Quinnipiac (MAAC),7,4-3,6,29,0.207,05/07/2021,2021.0
62,Hartford (America East),7,2-5,4,20,0.200,05/07/2021,2021.0
63,Lafayette (Patriot),11,0-11,7,37,0.189,05/07/2021,2021.0
64,Wagner (NEC),9,0-9,6,41,0.146,05/07/2021,2021.0
65,Cleveland St. (DI Independent),10,3-7,5,38,0.132,05/07/2021,2021.0
-,Merrimack (NEC),10,5-5,17,43,0.395,05/07/2021,2021.0
1,Richmond (SoCon),12,7-5,24,38,0.632,05/06/2021,2021.0
2,Notre Dame (ACC),10,7-3,22,37,0.595,05/06/2021,2021.0
3,Rutgers (Big Ten),11,8-3,13,26,0.500,05/06/2021,2021.0
3,Marist (MAAC),4,3-1,7,14,0.500,05/06/2021,2021.0
5,Villanova (Big East),12,7-5,22,46,0.478,05/06/2021,2021.0
6,UAlbany (America East),12,8-4,20,42,0.476,05/06/2021,2021.0
7,Johns Hopkins (Big Ten),12,4-8,15,32,0.469,05/06/2021,2021.0
8,Maryland (Big Ten),11,11-0,11,24,0.458,05/06/2021,2021.0
9,Duke (ACC),14,12-2,20,45,0.444,05/06/2021,2021.0
9,Michigan (Big Ten),12,3-9,16,36,0.444,05/06/2021,2021.0
9,Syracuse (ACC),11,6-5,12,27,0.444,05/06/2021,2021.0
12,Stony Brook (America East),14,8-6,23,53,0.434,05/06/2021,2021.0
13,Boston U. (Patriot),11,6-5,13,30,0.433,05/06/2021,2021.0
13,Navy (Patriot),9,6-3,13,30,0.433,05/06/2021,2021.0
15,Utah (DI Independent),11,4-7,18,42,0.429,05/06/2021,2021.0
15,North Carolina (ACC),13,11-2,15,35,0.429,05/06/2021,2021.0
17,High Point (SoCon),12,7-5,20,47,0.426,05/06/2021,2021.0
18,Fairfield (CAA),11,2-9,17,40,0.425,05/06/2021,2021.0
19,Massachusetts (CAA),10,4-6,15,36,0.417,05/06/2021,2021.0
20,Vermont (America East),12,8-4,18,45,0.400,05/06/2021,2021.0
20,UMBC (America East),11,8-3,12,30,0.400,05/06/2021,2021.0
22,Ohio St. (Big Ten),11,4-7,9,23,0.391,05/06/2021,2021.0
23,Colgate (Patriot),9,3-6,13,34,0.382,05/06/2021,2021.0
23,Virginia (ACC),14,10-4,13,34,0.382,05/06/2021,2021.0
25,Hofstra (CAA),13,8-5,19,51,0.373,05/06/2021,2021.0
26,Monmouth (MAAC),9,7-2,12,33,0.364,05/06/2021,2021.0
27,Lehigh (Patriot),10,9-1,14,39,0.359,05/06/2021,2021.0
28,Canisius (MAAC),10,5-5,16,45,0.356,05/06/2021,2021.0
29,Georgetown (Big East),13,11-2,11,31,0.355,05/06/2021,2021.0
30,Binghamton (America East),9,5-4,7,20,0.350,05/06/2021,2021.0
31,St. Bonaventure (MAAC),10,5-5,12,35,0.343,05/06/2021,2021.0
32,Drexel (CAA),11,9-2,13,39,0.333,05/06/2021,2021.0
32,Marquette (Big East),12,4-8,12,36,0.333,05/06/2021,2021.0
34,Loyola Maryland (Patriot),13,8-5,15,46,0.326,05/06/2021,2021.0
35,Manhattan (MAAC),9,5-4,9,28,0.321,05/06/2021,2021.0
36,Bellarmine (SoCon),15,5-10,14,44,0.318,05/06/2021,2021.0
37,Denver (Big East),15,12-3,19,60,0.317,05/06/2021,2021.0
38,St. John's (NY) (Big East),11,1-10,12,38,0.316,05/06/2021,2021.0
39,Jacksonville (SoCon),14,7-7,15,48,0.313,05/06/2021,2021.0
40,Robert Morris (DI Independent),12,7-5,14,45,0.311,05/06/2021,2021.0
41,Bucknell (Patriot),8,2-6,9,29,0.310,05/06/2021,2021.0
42,LIU (NEC),11,6-5,11,36,0.306,05/06/2021,2021.0
42,Penn St. (Big Ten),11,4-7,11,36,0.306,05/06/2021,2021.0
44,Army West Point (Patriot),10,7-3,9,30,0.300,05/06/2021,2021.0
45,Mount St. Mary's (NEC),12,3-9,7,24,0.292,05/06/2021,2021.0
46,Detroit Mercy (MAAC),7,3-4,9,31,0.290,05/06/2021,2021.0
47,Mercer (SoCon),13,5-8,12,42,0.286,05/06/2021,2021.0
47,VMI (SoCon),11,1-10,10,35,0.286,05/06/2021,2021.0
49,Saint Joseph's (NEC),12,9-3,12,43,0.279,05/06/2021,2021.0
50,Towson (CAA),14,6-8,12,44,0.273,05/06/2021,2021.0
51,Bryant (NEC),11,8-3,14,54,0.259,05/06/2021,2021.0
52,Delaware (CAA),13,10-3,13,52,0.250,05/06/2021,2021.0
52,Sacred Heart (NEC),12,1-11,13,52,0.250,05/06/2021,2021.0
54,UMass Lowell (America East),9,1-8,8,34,0.235,05/06/2021,2021.0
55,Hobart (NEC),9,6-3,10,44,0.227,05/06/2021,2021.0
56,Air Force (SoCon),13,4-9,9,40,0.225,05/06/2021,2021.0
57,NJIT (America East),11,1-10,9,41,0.220,05/06/2021,2021.0
58,Holy Cross (Patriot),6,2-4,5,23,0.217,05/06/2021,2021.0
59,Providence (Big East),13,4-9,8,37,0.216,05/06/2021,2021.0
60,Siena (MAAC),8,0-8,5,24,0.208,05/06/2021,2021.0
61,Quinnipiac (MAAC),7,4-3,6,29,0.207,05/06/2021,2021.0
62,Hartford (America East),7,2-5,4,20,0.200,05/06/2021,2021.0
63,Lafayette (Patriot),11,0-11,7,37,0.189,05/06/2021,2021.0
64,Cleveland St. (DI Independent),10,3-7,5,38,0.132,05/06/2021,2021.0
65,Wagner (NEC),8,0-8,4,36,0.111,05/06/2021,2021.0
-,Merrimack (NEC),10,5-5,17,43,0.395,05/06/2021,2021.0
1,Richmond (SoCon),12,7-5,24,38,0.632,05/05/2021,2021.0
2,Notre Dame (ACC),10,7-3,22,37,0.595,05/05/2021,2021.0
3,Rutgers (Big Ten),10,8-2,12,23,0.522,05/05/2021,2021.0
4,Marist (MAAC),4,3-1,7,14,0.500,05/05/2021,2021.0
5,Villanova (Big East),11,7-4,22,45,0.489,05/05/2021,2021.0
6,Maryland (Big Ten),10,10-0,11,23,0.478,05/05/2021,2021.0
7,UAlbany (America East),11,7-4,20,42,0.476,05/05/2021,2021.0
8,Johns Hopkins (Big Ten),11,3-8,13,28,0.464,05/05/2021,2021.0
9,Michigan (Big Ten),11,3-8,16,35,0.457,05/05/2021,2021.0
10,Stony Brook (America East),13,8-5,22,49,0.449,05/05/2021,2021.0
11,Duke (ACC),14,12-2,20,45,0.444,05/05/2021,2021.0
11,Syracuse (ACC),11,6-5,12,27,0.444,05/05/2021,2021.0
13,Boston U. (Patriot),11,6-5,13,30,0.433,05/05/2021,2021.0
13,Navy (Patriot),9,6-3,13,30,0.433,05/05/2021,2021.0
15,Utah (DI Independent),11,4-7,18,42,0.429,05/05/2021,2021.0
15,North Carolina (ACC),13,11-2,15,35,0.429,05/05/2021,2021.0
17,High Point (SoCon),12,7-5,20,47,0.426,05/05/2021,2021.0
18,Fairfield (CAA),11,2-9,17,40,0.425,05/05/2021,2021.0
19,Georgetown (Big East),12,10-2,11,28,0.393,05/05/2021,2021.0
20,Ohio St. (Big Ten),11,4-7,9,23,0.391,05/05/2021,2021.0
21,Massachusetts (CAA),9,4-5,12,31,0.387,05/05/2021,2021.0
22,Colgate (Patriot),9,3-6,13,34,0.382,05/05/2021,2021.0
22,Virginia (ACC),14,10-4,13,34,0.382,05/05/2021,2021.0
24,Hofstra (CAA),12,7-5,19,50,0.380,05/05/2021,2021.0
25,UMBC (America East),10,8-2,10,27,0.370,05/05/2021,2021.0
26,Monmouth (MAAC),9,7-2,12,33,0.364,05/05/2021,2021.0
27,Lehigh (Patriot),10,9-1,14,39,0.359,05/05/2021,2021.0
28,Vermont (America East),11,7-4,15,42,0.357,05/05/2021,2021.0
29,Canisius (MAAC),10,5-5,16,45,0.356,05/05/2021,2021.0
30,Binghamton (America East),9,5-4,7,20,0.350,05/05/2021,2021.0
31,St. Bonaventure (MAAC),10,5-5,12,35,0.343,05/05/2021,2021.0
32,Denver (Big East),14,11-3,19,57,0.333,05/05/2021,2021.0
