Date,Team,Groundballs per Game
2024-03-31,Cleveland St.,25.5
2024-03-31,St. Bonaventure,25.5
2024-03-31,Detroit Mercy,24.13
2024-03-31,Wagner,20.0
2024-03-31,Queens,25.63
2024-03-31,Lindenwood,25.29
2024-03-31,Le Moyne,23.88
2024-03-27,Yale,40.29
2024-03-27,Virginia,39.56
2024-03-27,Bryant,39.13
2024-03-27,High Point,36.8
2024-03-27,Syracuse,36.55
2024-03-27,Cornell,35.29
2024-03-27,North Carolina,35.22
2024-03-27,Army West Point,35.13
2024-03-27,Dartmouth,34.75
2024-03-27,Ohio St.,34.6
2024-03-27,Navy,34.44
2024-03-27,UAlbany,34.25
2024-03-27,VMI,34.1
2024-03-27,Notre Dame,34.0
2024-03-27,Penn St.,34.0
2024-03-27,Duke,33.75
2024-03-27,Colgate,33.44
2024-03-27,Princeton,33.25
2024-03-27,Michigan,33.22
2024-03-27,Harvard,33.13
2024-03-27,Towson,33.0
2024-03-27,Villanova,33.0
2024-03-27,Boston U.,32.89
2024-03-27,Quinnipiac,32.63
2024-03-27,Mount St. Mary's,32.4
2024-03-27,NJIT,32.11
2024-03-27,Delaware,32.0
2024-03-27,Mercer,31.88
2024-03-27,Georgetown,31.75
2024-03-27,Utah,31.75
2024-03-27,Stony Brook,31.67
2024-03-27,Fairfield,31.22
2024-03-27,Bucknell,31.11
2024-03-27,Drexel,30.89
2024-03-27,Johns Hopkins,30.89
2024-03-27,Rutgers,30.89
2024-03-27,Vermont,30.78
2024-03-27,Holy Cross,30.25
2024-03-27,Sacred Heart,30.2
2024-03-27,Air Force,30.13
2024-03-27,Massachusetts,30.13
2024-03-27,Hofstra,30.11
2024-03-27,LIU,30.0
2024-03-27,Marist,30.0
2024-03-27,Maryland,29.75
2024-03-27,Hobart,29.5
2024-03-27,Penn,29.33
2024-03-27,Saint Joseph's,29.25
2024-03-27,Canisius,29.2
2024-03-27,UMass Lowell,29.14
2024-03-27,Lafayette,29.0
2024-03-27,Monmouth,29.0
2024-03-27,Denver,28.75
2024-03-27,Richmond,28.67
2024-03-27,Lehigh,28.63
2024-03-27,Siena,28.56
2024-03-27,Brown,28.5
2024-03-27,UMBC,28.33
2024-03-27,Bellarmine,28.3
2024-03-27,Binghamton,28.25
2024-03-27,Providence,28.22
2024-03-27,Merrimack,28.11
2024-03-27,Cleveland St.,28.0
2024-03-27,Hampton,28.0
2024-03-27,Jacksonville,28.0
2024-03-27,St. John's,27.3
2024-03-27,Loyola Maryland,26.89
2024-03-27,Marquette,26.78
2024-03-27,Manhattan,26.67
2024-03-27,Robert Morris,25.88
2024-03-27,St. Bonaventure,25.71
2024-03-27,Detroit Mercy,24.0
2024-03-27,Wagner,18.1
2024-03-27,Lindenwood,27.67
2024-03-27,Queens,24.57
2024-03-27,Le Moyne,23.88
2024-03-26,Yale,40.29
2024-03-26,Virginia,39.56
2024-03-26,Bryant,39.13
2024-03-26,High Point,36.8
2024-03-26,Syracuse,36.55
2024-03-26,Cornell,35.29
2024-03-26,North Carolina,35.22
2024-03-26,Army West Point,35.13
2024-03-26,Dartmouth,34.75
2024-03-26,Ohio St.,34.6
2024-03-26,Navy,34.44
2024-03-26,LIU,34.29
2024-03-26,UAlbany,34.25
2024-03-26,Boston U.,34.13
2024-03-26,Notre Dame,34.0
2024-03-26,Penn St.,34.0
2024-03-26,VMI,34.0
2024-03-26,Duke,33.64
2024-03-26,Colgate,33.44
2024-03-26,Princeton,33.25
2024-03-26,Michigan,33.22
2024-03-26,Harvard,33.13
2024-03-26,Towson,33.0
2024-03-26,Villanova,33.0
2024-03-26,NJIT,32.11
2024-03-26,Delaware,32.0
2024-03-26,Mercer,31.88
2024-03-26,Georgetown,31.75
2024-03-26,Utah,31.75
2024-03-26,Stony Brook,31.67
2024-03-26,Fairfield,31.22
2024-03-26,Quinnipiac,31.14
2024-03-26,Bucknell,31.11
2024-03-26,Drexel,30.89
2024-03-26,Johns Hopkins,30.89
2024-03-26,Rutgers,30.89
2024-03-26,Marist,30.88
2024-03-26,Vermont,30.78
2024-03-26,Mount St. Mary's,30.67
2024-03-26,Holy Cross,30.25
2024-03-26,Air Force,30.13
2024-03-26,Massachusetts,30.13
2024-03-26,Hofstra,30.11
2024-03-26,Sacred Heart,30.11
2024-03-26,Maryland,29.63
2024-03-26,Hobart,29.5
2024-03-26,Penn,29.33
2024-03-26,Saint Joseph's,29.25
2024-03-26,UMass Lowell,29.14
2024-03-26,Lafayette,29.0
2024-03-26,Monmouth,29.0
2024-03-26,Cleveland St.,28.75
2024-03-26,Denver,28.75
2024-03-26,Richmond,28.67
2024-03-26,Lehigh,28.63
2024-03-26,Brown,28.5
2024-03-26,Siena,28.38
2024-03-26,UMBC,28.33
2024-03-26,Bellarmine,28.3
2024-03-26,Binghamton,28.25
2024-03-26,Providence,28.22
2024-03-26,Merrimack,28.11
2024-03-26,Hampton,28.0
2024-03-26,Canisius,27.89
2024-03-26,Jacksonville,27.88
2024-03-26,St. John's,27.3
2024-03-26,Loyola Maryland,26.89
2024-03-26,Manhattan,26.88
2024-03-26,Marquette,26.78
2024-03-26,Robert Morris,25.88
2024-03-26,St. Bonaventure,25.71
2024-03-26,Detroit Mercy,24.0
2024-03-26,Wagner,20.11
2024-03-26,Lindenwood,27.67
2024-03-26,Queens,24.57
2024-03-26,Le Moyne,23.88
2024-03-25,Virginia,39.56
2024-03-25,Yale,39.33
2024-03-25,Bryant,39.13
2024-03-25,High Point,36.8
2024-03-25,Syracuse,36.55
2024-03-25,Cornell,35.29
2024-03-25,North Carolina,35.22
2024-03-25,Army West Point,35.13
2024-03-25,Dartmouth,34.75
2024-03-25,Ohio St.,34.6
2024-03-25,Navy,34.44
2024-03-25,LIU,34.29
2024-03-25,UAlbany,34.25
2024-03-25,Boston U.,34.13
2024-03-25,Notre Dame,34.0
2024-03-25,Penn St.,34.0
2024-03-25,VMI,34.0
2024-03-25,Duke,33.64
2024-03-25,Colgate,33.44
2024-03-25,Princeton,33.25
2024-03-25,Michigan,33.22
2024-03-25,Harvard,33.13
2024-03-25,Towson,33.0
2024-03-25,Villanova,33.0
2024-03-25,NJIT,32.11
2024-03-25,Delaware,32.0
2024-03-25,Mercer,31.88
2024-03-25,Georgetown,31.75
2024-03-25,Utah,31.75
2024-03-25,Stony Brook,31.67
2024-03-25,Fairfield,31.22
2024-03-25,Quinnipiac,31.14
2024-03-25,Bucknell,31.11
2024-03-25,Drexel,30.89
2024-03-25,Johns Hopkins,30.89
2024-03-25,Rutgers,30.89
2024-03-25,Marist,30.88
2024-03-25,Vermont,30.78
2024-03-25,Mount St. Mary's,30.67
2024-03-25,Holy Cross,30.25
2024-03-25,Air Force,30.13
2024-03-25,Massachusetts,30.13
2024-03-25,Hofstra,30.11
2024-03-25,Sacred Heart,30.11
2024-03-25,Maryland,29.63
2024-03-25,Hobart,29.5
2024-03-25,Penn,29.33
2024-03-25,Saint Joseph's,29.25
2024-03-25,UMass Lowell,29.14
2024-03-25,Lafayette,29.0
2024-03-25,Monmouth,29.0
2024-03-25,Cleveland St.,28.75
2024-03-25,Denver,28.75
2024-03-25,Richmond,28.67
2024-03-25,Lehigh,28.63
2024-03-25,Brown,28.5
2024-03-25,Siena,28.38
2024-03-25,UMBC,28.33
2024-03-25,Bellarmine,28.3
2024-03-25,Binghamton,28.25
2024-03-25,Providence,28.22
2024-03-25,Merrimack,28.11
2024-03-25,Hampton,28.0
2024-03-25,Canisius,27.89
2024-03-25,Jacksonville,27.88
2024-03-25,St. John's,27.3
2024-03-25,Loyola Maryland,26.89
2024-03-25,Manhattan,26.88
2024-03-25,Marquette,26.78
2024-03-25,Robert Morris,25.88
2024-03-25,St. Bonaventure,25.71
2024-03-25,Detroit Mercy,24.0
2024-03-25,Wagner,20.11
2024-03-25,Lindenwood,27.67
2024-03-25,Queens,24.57
2024-03-25,Le Moyne,23.71
2024-03-24,Virginia,39.56
2024-03-24,Yale,39.33
2024-03-24,Bryant,39.25
2024-03-24,High Point,36.8
2024-03-24,Syracuse,36.55
2024-03-24,Cornell,35.29
2024-03-24,North Carolina,35.22
2024-03-24,Army West Point,35.13
2024-03-24,Dartmouth,34.75
2024-03-24,Ohio St.,34.6
2024-03-24,Navy,34.44
2024-03-24,UAlbany,34.25
2024-03-24,Villanova,34.25
2024-03-24,Boston U.,34.13
2024-03-24,LIU,34.0
2024-03-24,Notre Dame,34.0
2024-03-24,Penn St.,34.0
2024-03-24,VMI,34.0
2024-03-24,Duke,33.64
2024-03-24,Colgate,33.44
2024-03-24,Princeton,33.25
2024-03-24,Michigan,33.22
2024-03-24,Harvard,33.13
2024-03-24,Towson,33.0
2024-03-24,NJIT,32.11
2024-03-24,Delaware,32.0
2024-03-24,Mercer,31.88
2024-03-24,Georgetown,31.75
2024-03-24,Utah,31.75
2024-03-24,Stony Brook,31.67
2024-03-24,Fairfield,31.22
2024-03-24,Quinnipiac,31.14
2024-03-24,Bucknell,31.11
2024-03-24,Johns Hopkins,30.89
2024-03-24,Rutgers,30.89
2024-03-24,Marist,30.88
2024-03-24,Vermont,30.78
2024-03-24,Mount St. Mary's,30.67
2024-03-24,Holy Cross,30.25
2024-03-24,Air Force,30.13
2024-03-24,Massachusetts,30.13
2024-03-24,Hofstra,30.11
2024-03-24,Sacred Heart,30.11
2024-03-24,Maryland,29.63
2024-03-24,Hobart,29.5
2024-03-24,Penn,29.44
2024-03-24,Saint Joseph's,29.25
2024-03-24,Lafayette,29.0
2024-03-24,Monmouth,29.0
2024-03-24,UMass Lowell,29.0
2024-03-24,Cleveland St.,28.75
2024-03-24,Denver,28.75
2024-03-24,Richmond,28.67
2024-03-24,Lehigh,28.63
2024-03-24,Siena,28.38
2024-03-24,UMBC,28.33
2024-03-24,Bellarmine,28.3
2024-03-24,Brown,28.29
2024-03-24,Binghamton,28.25
2024-03-24,Providence,28.22
2024-03-24,Drexel,28.13
2024-03-24,Merrimack,28.11
2024-03-24,Canisius,27.89
2024-03-24,Jacksonville,27.88
2024-03-24,Hampton,27.86
2024-03-24,St. John's,27.3
2024-03-24,Loyola Maryland,26.89
2024-03-24,Manhattan,26.88
2024-03-24,Marquette,26.78
2024-03-24,Robert Morris,25.88
2024-03-24,St. Bonaventure,25.71
2024-03-24,Detroit Mercy,24.0
2024-03-24,Wagner,20.11
2024-03-24,Lindenwood,27.67
2024-03-24,Queens,24.57
2024-03-24,Le Moyne,23.71
2024-03-23,Virginia,39.56
2024-03-23,Yale,39.33
2024-03-23,Bryant,39.25
2024-03-23,High Point,36.8
2024-03-23,Syracuse,36.55
2024-03-23,Cornell,35.29
2024-03-23,North Carolina,35.22
2024-03-23,Army West Point,35.13
2024-03-23,Duke,35.0
2024-03-23,Dartmouth,34.75
2024-03-23,Penn St.,34.57
2024-03-23,Ohio St.,34.56
2024-03-23,Navy,34.44
2024-03-23,UAlbany,34.25
2024-03-23,Villanova,34.25
2024-03-23,Boston U.,34.13
2024-03-23,LIU,34.0
2024-03-23,Notre Dame,34.0
2024-03-23,VMI,34.0
2024-03-23,Colgate,33.44
2024-03-23,Princeton,33.25
2024-03-23,Michigan,33.22
2024-03-23,Harvard,33.13
2024-03-23,Towson,33.0
2024-03-23,Delaware,32.5
2024-03-23,Johns Hopkins,32.38
2024-03-23,NJIT,32.11
2024-03-23,Mercer,31.88
2024-03-23,Georgetown,31.75
2024-03-23,Utah,31.75
2024-03-23,Stony Brook,31.67
2024-03-23,Rutgers,31.25
2024-03-23,Fairfield,31.22
2024-03-23,Quinnipiac,31.14
2024-03-23,Bucknell,31.11
2024-03-23,Hofstra,31.0
2024-03-23,Marist,30.88
2024-03-23,Vermont,30.78
2024-03-23,Mount St. Mary's,30.67
2024-03-23,Holy Cross,30.25
2024-03-23,Air Force,30.13
2024-03-23,Massachusetts,30.13
2024-03-23,Sacred Heart,30.11
2024-03-23,Maryland,29.63
2024-03-23,Hobart,29.5
2024-03-23,Penn,29.44
2024-03-23,Saint Joseph's,29.25
2024-03-23,Lafayette,29.0
2024-03-23,Monmouth,29.0
2024-03-23,UMass Lowell,29.0
2024-03-23,Denver,28.71
2024-03-23,Richmond,28.67
2024-03-23,Lehigh,28.63
2024-03-23,Cleveland St.,28.43
2024-03-23,Siena,28.38
2024-03-23,UMBC,28.33
2024-03-23,Bellarmine,28.3
2024-03-23,Brown,28.29
2024-03-23,Binghamton,28.25
2024-03-23,Providence,28.22
2024-03-23,Drexel,28.13
2024-03-23,Merrimack,28.11
2024-03-23,Canisius,27.89
2024-03-23,Jacksonville,27.88
2024-03-23,Hampton,27.86
2024-03-23,St. John's,27.3
2024-03-23,Loyola Maryland,26.89
2024-03-23,Manhattan,26.88
2024-03-23,Marquette,26.78
2024-03-23,St. Bonaventure,25.71
2024-03-23,Robert Morris,25.29
2024-03-23,Detroit Mercy,24.0
2024-03-23,Wagner,20.11
2024-03-23,Lindenwood,27.67
2024-03-23,Queens,24.57
2024-03-23,Le Moyne,23.71
2024-03-22,Yale,38.4
2024-03-22,Bryant,38.29
2024-03-22,Virginia,38.25
2024-03-22,High Point,37.44
2024-03-22,North Carolina,36.25
2024-03-22,Syracuse,36.0
2024-03-22,Cornell,35.67
2024-03-22,VMI,35.38
2024-03-22,Harvard,35.29
2024-03-22,LIU,35.17
2024-03-22,Duke,35.0
2024-03-22,Army West Point,34.88
2024-03-22,Penn St.,34.57
2024-03-22,Ohio St.,34.56
2024-03-22,Dartmouth,34.43
2024-03-22,Villanova,34.25
2024-03-22,Notre Dame,34.0
2024-03-22,Boston U.,33.88
2024-03-22,Navy,33.88
2024-03-22,Colgate,33.44
2024-03-22,Michigan,33.38
2024-03-22,UAlbany,33.29
2024-03-22,Mercer,33.14
2024-03-22,Princeton,32.86
2024-03-22,Delaware,32.5
2024-03-22,Johns Hopkins,32.38
2024-03-22,NJIT,32.38
2024-03-22,Towson,32.38
2024-03-22,Stony Brook,32.0
2024-03-22,Georgetown,31.57
2024-03-22,Bucknell,31.38
2024-03-22,Mount St. Mary's,31.25
2024-03-22,Rutgers,31.25
2024-03-22,Vermont,31.25
2024-03-22,Hofstra,31.0
2024-03-22,Fairfield,30.5
2024-03-22,Utah,30.43
2024-03-22,Maryland,30.14
2024-03-22,Massachusetts,30.13
2024-03-22,Quinnipiac,30.0
2024-03-22,Holy Cross,29.86
2024-03-22,Sacred Heart,29.75
2024-03-22,Marist,29.71
2024-03-22,Hobart,29.57
2024-03-22,Providence,29.5
2024-03-22,Lafayette,29.43
2024-03-22,Siena,29.43
2024-03-22,UMass Lowell,29.17
2024-03-22,Air Force,29.14
2024-03-22,Richmond,29.13
2024-03-22,Monmouth,28.86
2024-03-22,Denver,28.71
2024-03-22,Lehigh,28.57
2024-03-22,Saint Joseph's,28.57
2024-03-22,Cleveland St.,28.43
2024-03-22,Jacksonville,28.43
2024-03-22,Brown,28.29
2024-03-22,Bellarmine,28.22
2024-03-22,Binghamton,28.14
2024-03-22,Merrimack,28.13
2024-03-22,Hampton,27.86
2024-03-22,Manhattan,27.86
2024-03-22,St. Bonaventure,27.33
2024-03-22,St. John's,26.89
2024-03-22,Loyola Maryland,26.88
2024-03-22,Penn,26.88
2024-03-22,Drexel,26.86
2024-03-22,Marquette,26.13
2024-03-22,UMBC,26.0
2024-03-22,Canisius,25.75
2024-03-22,Robert Morris,25.29
2024-03-22,Detroit Mercy,24.0
2024-03-22,Wagner,19.5
2024-03-22,Lindenwood,28.4
2024-03-22,Queens,26.0
2024-03-22,Le Moyne,23.83
2024-03-20,Yale,38.4
2024-03-20,Bryant,38.29
2024-03-20,Virginia,38.25
2024-03-20,High Point,37.44
2024-03-20,North Carolina,36.25
2024-03-20,Syracuse,36.0
2024-03-20,Cornell,35.67
2024-03-20,Army West Point,35.43
2024-03-20,VMI,35.38
2024-03-20,Harvard,35.29
2024-03-20,LIU,35.17
2024-03-20,Duke,35.0
2024-03-20,Boston U.,34.57
2024-03-20,Penn St.,34.57
2024-03-20,Ohio St.,34.56
2024-03-20,Dartmouth,34.43
2024-03-20,Villanova,34.25
2024-03-20,Notre Dame,34.0
2024-03-20,Navy,33.88
2024-03-20,Colgate,33.44
2024-03-20,Michigan,33.38
2024-03-20,UAlbany,33.29
2024-03-20,Mercer,33.14
2024-03-20,Princeton,32.86
2024-03-20,Delaware,32.5
2024-03-20,Johns Hopkins,32.38
2024-03-20,NJIT,32.38
2024-03-20,Towson,32.38
2024-03-20,Stony Brook,32.0
2024-03-20,Georgetown,31.57
2024-03-20,Bucknell,31.38
2024-03-20,Mount St. Mary's,31.25
2024-03-20,Rutgers,31.25
2024-03-20,Vermont,31.25
2024-03-20,Hofstra,31.0
2024-03-20,Fairfield,30.5
2024-03-20,Utah,30.43
2024-03-20,Maryland,30.14
2024-03-20,Massachusetts,30.0
2024-03-20,Quinnipiac,30.0
2024-03-20,Holy Cross,29.86
2024-03-20,Sacred Heart,29.75
2024-03-20,Marist,29.71
2024-03-20,Hobart,29.57
2024-03-20,Providence,29.5
2024-03-20,Lafayette,29.43
2024-03-20,Siena,29.43
2024-03-20,UMass Lowell,29.17
2024-03-20,Air Force,29.14
2024-03-20,Richmond,29.13
2024-03-20,Monmouth,28.86
2024-03-20,Denver,28.71
2024-03-20,Lehigh,28.57
2024-03-20,Saint Joseph's,28.57
2024-03-20,Cleveland St.,28.43
2024-03-20,Jacksonville,28.43
2024-03-20,Bellarmine,28.22
2024-03-20,Binghamton,28.14
2024-03-20,Merrimack,28.13
2024-03-20,Hampton,27.86
2024-03-20,Manhattan,27.86
2024-03-20,Brown,27.83
2024-03-20,St. Bonaventure,27.33
2024-03-20,St. John's,26.89
2024-03-20,Loyola Maryland,26.88
2024-03-20,Penn,26.88
2024-03-20,Drexel,26.86
2024-03-20,Marquette,26.13
2024-03-20,UMBC,26.0
2024-03-20,Canisius,25.75
2024-03-20,Robert Morris,25.29
2024-03-20,Detroit Mercy,24.0
2024-03-20,Wagner,19.5
2024-03-20,Lindenwood,28.4
2024-03-20,Queens,26.0
2024-03-20,Le Moyne,23.83
2024-03-19,Yale,38.4
2024-03-19,Bryant,38.29
2024-03-19,Virginia,38.25
2024-03-19,High Point,37.44
2024-03-19,Syracuse,37.11
2024-03-19,North Carolina,36.25
2024-03-19,Duke,36.22
2024-03-19,Cornell,35.67
2024-03-19,VMI,35.38
2024-03-19,Army West Point,35.29
2024-03-19,Harvard,35.29
2024-03-19,LIU,35.17
2024-03-19,Boston U.,34.57
2024-03-19,Penn St.,34.57
2024-03-19,Ohio St.,34.56
2024-03-19,Dartmouth,34.43
2024-03-19,Villanova,34.13
2024-03-19,Mercer,34.0
2024-03-19,Notre Dame,34.0
2024-03-19,Navy,33.88
2024-03-19,Colgate,33.44
2024-03-19,Michigan,33.38
2024-03-19,UAlbany,33.29
2024-03-19,Princeton,32.86
2024-03-19,Delaware,32.5
2024-03-19,Johns Hopkins,32.38
2024-03-19,NJIT,32.38
2024-03-19,Towson,32.38
2024-03-19,Stony Brook,32.0
2024-03-19,Georgetown,31.57
2024-03-19,Bucknell,31.38
2024-03-19,Mount St. Mary's,31.25
2024-03-19,Rutgers,31.25
2024-03-19,Vermont,31.25
2024-03-19,Hofstra,31.0
2024-03-19,Fairfield,30.5
2024-03-19,Maryland,30.14
2024-03-19,Massachusetts,30.0
2024-03-19,Quinnipiac,30.0
2024-03-19,Holy Cross,29.86
2024-03-19,Sacred Heart,29.75
2024-03-19,Marist,29.71
2024-03-19,Air Force,29.67
2024-03-19,Hobart,29.57
2024-03-19,Providence,29.5
2024-03-19,Lafayette,29.43
2024-03-19,Siena,29.43
2024-03-19,UMass Lowell,29.17
2024-03-19,Richmond,29.13
2024-03-19,Monmouth,28.86
2024-03-19,Utah,28.83
2024-03-19,Denver,28.71
2024-03-19,Lehigh,28.57
2024-03-19,Saint Joseph's,28.57
2024-03-19,Bellarmine,28.5
2024-03-19,Cleveland St.,28.43
2024-03-19,Jacksonville,28.43
2024-03-19,Binghamton,28.14
2024-03-19,Merrimack,28.13
2024-03-19,Hampton,27.86
2024-03-19,Manhattan,27.86
2024-03-19,Brown,27.83
2024-03-19,St. Bonaventure,27.33
2024-03-19,St. John's,26.89
2024-03-19,Loyola Maryland,26.88
2024-03-19,Penn,26.88
2024-03-19,Drexel,26.86
2024-03-19,Marquette,26.13
2024-03-19,UMBC,26.0
2024-03-19,Canisius,25.75
2024-03-19,Detroit Mercy,25.6
2024-03-19,Robert Morris,22.67
2024-03-19,Wagner,19.5
2024-03-19,Lindenwood,28.25
2024-03-19,Queens,25.8
2024-03-19,Le Moyne,23.83
2024-03-17,Yale,38.4
2024-03-17,Bryant,38.29
2024-03-17,Virginia,38.29
2024-03-17,Syracuse,37.11
2024-03-17,North Carolina,36.25
2024-03-17,Duke,36.22
2024-03-17,Dartmouth,36.0
2024-03-17,Cornell,35.67
2024-03-17,VMI,35.38
2024-03-17,High Point,35.33
2024-03-17,Army West Point,35.29
2024-03-17,Harvard,35.29
2024-03-17,LIU,35.17
2024-03-17,Penn St.,34.57
2024-03-17,Ohio St.,34.56
2024-03-17,Boston U.,34.43
2024-03-17,Mercer,34.0
2024-03-17,Notre Dame,34.0
2024-03-17,UAlbany,33.5
2024-03-17,Colgate,33.44
2024-03-17,Michigan,33.38
2024-03-17,Navy,33.14
2024-03-17,Princeton,32.86
2024-03-17,Villanova,32.57
2024-03-17,Delaware,32.5
2024-03-17,Johns Hopkins,32.38
2024-03-17,Towson,32.38
2024-03-17,NJIT,32.25
2024-03-17,Stony Brook,32.0
2024-03-17,Bucknell,31.38
2024-03-17,Vermont,31.38
2024-03-17,Mount St. Mary's,31.25
2024-03-17,Rutgers,31.25
2024-03-17,Hofstra,31.0
2024-03-17,Fairfield,30.5
2024-03-17,Maryland,30.14
2024-03-17,Massachusetts,30.0
2024-03-17,Quinnipiac,30.0
2024-03-17,Holy Cross,29.86
2024-03-17,Sacred Heart,29.75
2024-03-17,Marist,29.71
2024-03-17,Air Force,29.67
2024-03-17,Georgetown,29.67
2024-03-17,Hobart,29.57
2024-03-17,Providence,29.5
2024-03-17,Lafayette,29.43
2024-03-17,Siena,29.43
2024-03-17,Saint Joseph's,29.17
2024-03-17,UMass Lowell,29.17
2024-03-17,Richmond,29.13
2024-03-17,Jacksonville,28.86
2024-03-17,Monmouth,28.86
2024-03-17,Denver,28.71
2024-03-17,Utah,28.67
2024-03-17,Bellarmine,28.63
2024-03-17,Lehigh,28.57
2024-03-17,Cleveland St.,28.43
2024-03-17,Binghamton,28.14
2024-03-17,Merrimack,28.13
2024-03-17,Hampton,27.86
2024-03-17,Manhattan,27.86
2024-03-17,Brown,27.83
2024-03-17,St. Bonaventure,27.33
2024-03-17,St. John's,26.89
2024-03-17,Loyola Maryland,26.88
2024-03-17,Drexel,26.86
2024-03-17,Penn,26.86
2024-03-17,Marquette,26.13
2024-03-17,UMBC,26.0
2024-03-17,Canisius,25.75
2024-03-17,Detroit Mercy,25.6
2024-03-17,Robert Morris,24.5
2024-03-17,Wagner,19.5
2024-03-17,Lindenwood,28.25
2024-03-17,Queens,25.8
2024-03-17,Le Moyne,23.83
2024-03-14,Bryant,39.17
2024-03-14,Syracuse,38.5
2024-03-14,Virginia,38.5
2024-03-14,Duke,37.88
2024-03-14,Yale,37.5
2024-03-14,North Carolina,37.43
2024-03-14,Army West Point,36.0
2024-03-14,VMI,35.86
2024-03-14,Harvard,35.67
2024-03-14,High Point,35.33
2024-03-14,Boston U.,35.17
2024-03-14,Dartmouth,35.17
2024-03-14,Ohio St.,35.13
2024-03-14,Delaware,35.0
2024-03-14,Penn St.,35.0
2024-03-14,Cornell,34.8
2024-03-14,LIU,34.4
2024-03-14,Michigan,33.86
2024-03-14,Navy,33.67
2024-03-14,NJIT,33.57
2024-03-14,Notre Dame,33.2
2024-03-14,Villanova,33.0
2024-03-14,Towson,32.86
2024-03-14,UAlbany,32.8
2024-03-14,Johns Hopkins,32.71
2024-03-14,Stony Brook,32.71
2024-03-14,Bucknell,32.43
2024-03-14,Princeton,32.0
2024-03-14,Hofstra,31.71
2024-03-14,Mount St. Mary's,31.43
2024-03-14,Vermont,31.29
2024-03-14,Colgate,31.25
2024-03-14,Rutgers,31.14
2024-03-14,Maryland,31.0
2024-03-14,Quinnipiac,31.0
2024-03-14,Massachusetts,30.83
2024-03-14,Monmouth,30.5
2024-03-14,Utah,30.4
2024-03-14,Richmond,30.29
2024-03-14,Fairfield,30.14
2024-03-14,Mercer,30.0
2024-03-14,UMass Lowell,29.8
2024-03-14,Georgetown,29.67
2024-03-14,Sacred Heart,29.57
2024-03-14,Denver,29.5
2024-03-14,Lafayette,29.5
2024-03-14,Providence,29.5
2024-03-14,Saint Joseph's,29.4
2024-03-14,Siena,29.33
2024-03-14,Bellarmine,29.29
2024-03-14,Binghamton,29.17
2024-03-14,Holy Cross,29.17
2024-03-14,Jacksonville,29.17
2024-03-14,Lehigh,29.0
2024-03-14,Marist,28.83
2024-03-14,Air Force,28.8
2024-03-14,Manhattan,28.33
2024-03-14,Hobart,28.17
2024-03-14,Cleveland St.,28.0
2024-03-14,Drexel,28.0
2024-03-14,Merrimack,28.0
2024-03-14,Hampton,27.86
2024-03-14,Penn,27.67
2024-03-14,St. Bonaventure,27.33
2024-03-14,Marquette,27.29
2024-03-14,Robert Morris,27.2
2024-03-14,UMBC,27.0
2024-03-14,Brown,26.6
2024-03-14,St. John's,26.5
2024-03-14,Loyola Maryland,25.71
2024-03-14,Canisius,24.43
2024-03-14,Detroit Mercy,23.5
2024-03-14,Wagner,19.0
2024-03-14,Lindenwood,27.33
2024-03-14,Queens,26.25
2024-03-14,Le Moyne,24.8
2024-03-13,Bryant,39.17
2024-03-13,Syracuse,38.5
2024-03-13,Virginia,38.5
2024-03-13,Duke,37.88
2024-03-13,Dartmouth,37.6
2024-03-13,Yale,37.5
2024-03-13,North Carolina,37.43
2024-03-13,Army West Point,36.0
2024-03-13,VMI,35.86
2024-03-13,Harvard,35.67
2024-03-13,High Point,35.33
2024-03-13,Boston U.,35.17
2024-03-13,Ohio St.,35.13
2024-03-13,Delaware,35.0
2024-03-13,Penn St.,35.0
2024-03-13,Cornell,34.8
2024-03-13,LIU,34.4
2024-03-13,Michigan,33.86
2024-03-13,Navy,33.67
2024-03-13,NJIT,33.57
2024-03-13,Notre Dame,33.2
2024-03-13,Villanova,33.0
2024-03-13,Towson,32.86
2024-03-13,UAlbany,32.8
2024-03-13,Johns Hopkins,32.71
2024-03-13,Stony Brook,32.71
2024-03-13,Bucknell,32.43
2024-03-13,Princeton,32.0
2024-03-13,Hofstra,31.71
2024-03-13,Mount St. Mary's,31.43
2024-03-13,Colgate,31.25
2024-03-13,Vermont,31.17
2024-03-13,Rutgers,31.14
2024-03-13,Maryland,31.0
2024-03-13,Quinnipiac,31.0
2024-03-13,Massachusetts,30.83
2024-03-13,Monmouth,30.5
2024-03-13,Utah,30.4
2024-03-13,Richmond,30.29
2024-03-13,Fairfield,30.14
2024-03-13,Mercer,30.0
2024-03-13,UMass Lowell,29.8
2024-03-13,Georgetown,29.67
2024-03-13,Sacred Heart,29.57
2024-03-13,Denver,29.5
2024-03-13,Lafayette,29.5
2024-03-13,Providence,29.5
2024-03-13,Saint Joseph's,29.4
2024-03-13,Siena,29.33
2024-03-13,Bellarmine,29.29
2024-03-13,Binghamton,29.17
2024-03-13,Holy Cross,29.17
2024-03-13,Jacksonville,29.17
2024-03-13,Lehigh,29.0
2024-03-13,Marist,28.83
2024-03-13,Air Force,28.8
2024-03-13,Manhattan,28.33
2024-03-13,Hobart,28.17
2024-03-13,Cleveland St.,28.0
2024-03-13,Drexel,28.0
2024-03-13,Merrimack,28.0
2024-03-13,Hampton,27.86
2024-03-13,Penn,27.67
2024-03-13,St. Bonaventure,27.33
2024-03-13,Marquette,27.29
