Date,Year,Team 1,Score 1,Team 2,Score 2,Winner,Team 1 Assists per Game,Team 2 Assists per Game,Team 1 Caused Turnovers per Game,Team 2 Caused Turnovers per Game,Team 1 Clearing Percent,Team 2 Clearing Percent,Team 1 Faceoff Percent,Team 2 Faceoff Percent,Team 1 Groundballs per Game,Team 2 Groundballs per Game,Team 1 Man Down Defense Percent,Team 2 Man Down Defense Percent,Team 1 Man Up Offense Percent,Team 2 Man Up Offense Percent,Team 1 Opponent Clear Percent,Team 2 Opponent Clear Percent,Team 1 Goals per Game,Team 2 Goals per Game,Team 1 Saves per Game,Team 2 Saves per Game,Team 1 Goals Allowed per Game,Team 2 Goals Allowed per Game,Team 1 Average Margin,Team 2 Average Margin,Team 1 Shot Percent,Team 2 Shot Percent,Team 1 Turnovers per Game,Team 2 Turnovers per Game
2023-02-11,2023,denver,10.0,air force,12.0,air force,7.0,3.0,1.0,9.0,0.905,0.842,0.65,0.154,29.0,23.0,0.333,0.667,0.667,0.333,0.864,1.0,12.0,7.0,10.0,7.0,4.0,15.0,8.0,-8.0,0.333,0.269,15.0,10.0
2023-02-11,2023,marquette,16.0,utah,18.0,utah,9.0,4.0,7.0,3.0,0.84,0.864,0.739,0.35,37.0,18.0,1.0,0.333,1.0,0.667,0.8,0.905,17.0,4.0,10.0,8.0,2.0,12.0,15.0,-8.0,0.425,0.118,22.0,13.0
2023-02-11,2023,fairfield,10.0,lehigh,20.0,lehigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-11,2023,michigan,13.0,virginia,17.0,virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-11,2023,robert morris,12.0,bucknell,9.0,robert morris,,14.0,,19.0,,0.842,,0.6,,36.0,,0.667,,0.571,,0.583,,20.0,,9.0,,6.0,,14.0,,0.435,,22.0
2023-02-11,2023,liu,9.0,merrimack,15.0,merrimack,,6.5,,6.0,,0.917,,0.5,,34.0,,0.778,,0.333,,0.861,,12.0,,10.0,,8.0,,4.0,,0.343,,19.0
2023-02-11,2023,cleveland st.,12.0,ohio st.,19.0,ohio st.,,8.0,,6.0,,1.0,,0.846,,35.0,,0.667,,0.333,,0.842,,15.0,,8.0,,7.0,,8.0,,0.417,,17.0
2023-02-11,2023,duke,12.0,jacksonville,13.0,jacksonville,10.0,3.0,12.5,10.0,0.872,0.864,0.576,0.348,38.0,27.0,1.0,1.0,0.375,,0.826,0.792,19.5,7.0,14.0,13.0,7.5,12.0,12.0,-5.0,0.361,0.194,16.5,19.0
2023-02-11,2023,boston u.,12.0,vermont,14.0,vermont,,2.0,,8.0,,0.846,,0.563,,29.0,,0.5,,,,0.708,,5.0,,16.0,,7.0,,-2.0,,0.143,,21.0
2023-02-11,2023,binghamton,18.0,marist,11.0,binghamton,,4.0,,4.0,,0.81,,0.281,,26.0,,1.0,,,,0.944,,8.0,,13.0,,20.0,,-12.0,,0.258,,14.0
2023-02-11,2023,njit,11.0,siena,12.0,siena,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-11,2023,sacred heart,5.0,saint joseph's,17.0,saint joseph's,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-11,2023,georgetown,12.0,johns hopkins,13.0,johns hopkins,,6.0,,8.0,,0.792,,0.652,,43.0,,1.0,,,,0.864,,12.0,,15.0,,7.0,,5.0,,0.273,,20.0
2023-02-11,2023,detroit mercy,2.0,high point,17.0,high point,7.0,3.0,15.0,8.0,0.769,0.85,0.345,0.5,21.0,30.0,0.333,0.75,0.5,,0.92,0.862,11.0,8.0,15.0,15.0,14.0,20.0,-3.0,-12.0,0.306,0.186,20.0,20.0
2023-02-11,2023,navy,13.0,hofstra,12.0,navy,8.0,4.0,9.0,9.0,0.852,0.867,0.49,0.714,38.5,41.0,0.75,,0.333,0.167,0.745,0.933,16.0,7.0,11.0,11.0,6.0,10.0,10.0,-3.0,0.296,0.159,18.0,26.0
2023-02-12,2023,holy cross,6.0,syracuse,15.0,syracuse,4.5,5.0,6.0,11.0,0.775,0.708,0.471,0.438,36.5,27.0,1.0,1.0,0.375,0.5,0.841,0.846,9.0,7.0,10.5,13.0,13.0,5.0,-4.0,2.0,0.254,0.159,19.0,18.0
2023-02-12,2023,penn st.,12.0,villanova,14.0,villanova,13.0,,14.0,,0.931,,0.629,,46.0,,0.75,,1.0,,0.667,,21.0,,21.0,,11.0,,10.0,,0.42,,21.0,
2023-02-14,2023,north carolina,11.0,johns hopkins,7.0,north carolina,15.0,7.0,12.0,6.0,0.933,0.86,0.438,0.558,42.0,35.5,0.667,0.75,1.0,,0.75,0.932,25.0,12.5,11.0,15.5,3.0,9.5,22.0,3.0,0.5,0.298,15.0,16.5
2023-02-15,2023,delaware,15.0,mount st. mary's,6.0,delaware,6.0,5.0,2.0,7.5,0.95,0.833,0.591,0.519,28.0,29.5,1.0,0.4,,0.6,0.895,0.907,14.0,7.0,12.0,10.5,5.0,16.5,9.0,-9.5,0.255,0.215,7.0,20.0
2023-02-15,2023,marquette,10.0,notre dame,21.0,notre dame,7.5,,7.5,,0.857,,0.569,,32.0,,0.818,,0.583,,0.85,,16.5,,10.0,,10.0,,6.5,,0.452,,19.5,
2023-02-17,2023,high point,17.0,vmi,11.0,high point,5.0,8.0,11.0,11.5,0.907,0.915,0.577,0.635,34.0,36.0,0.9,0.6,0.083,0.667,0.833,0.795,12.5,12.0,12.5,16.0,11.0,10.0,1.5,2.0,0.219,0.27,18.0,20.5
2023-02-17,2023,denver,13.0,duke,14.0,duke,7.5,8.33,2.5,9.67,0.902,0.882,0.698,0.621,26.5,37.0,0.5,1.0,0.333,0.444,0.884,0.864,11.0,17.0,8.0,13.0,8.0,9.33,3.0,7.67,0.31,0.327,14.5,16.33
2023-02-17,2023,massachusetts,11.0,umass lowell,3.0,massachusetts,4.0,5.0,9.0,6.0,0.769,0.8,0.429,0.361,24.0,19.0,0.5,,,0.333,1.0,1.0,10.0,12.0,19.0,8.0,8.0,21.0,2.0,-9.0,0.333,0.414,19.0,10.0
2023-02-18,2023,lindenwood,9.0,liu,8.0,lindenwood,1.0,6.0,8.0,4.0,0.8,0.857,0.261,0.571,22.0,43.0,,1.0,,0.333,0.84,0.917,2.0,9.0,7.0,10.0,17.0,15.0,-15.0,-6.0,0.067,0.265,20.0,18.0
2023-02-18,2023,dartmouth,11.0,merrimack,10.0,dartmouth,,7.33,,5.33,,0.917,,0.474,,34.0,,0.733,,0.2,,0.86,,13.0,,11.67,,8.33,,4.67,,0.368,,18.33
2023-02-18,2023,monmouth,9.0,princeton,22.0,princeton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-18,2023,fairfield,14.0,wagner,7.0,fairfield,5.0,,5.0,,0.875,,0.394,,28.0,,0.75,,0.571,,0.913,,10.0,,15.0,,20.0,,-10.0,,0.294,,20.0,
2023-02-18,2023,rutgers,13.0,army west point,14.0,army west point,7.5,4.0,11.0,11.0,0.925,1.0,0.717,0.571,38.5,27.0,0.833,1.0,,0.5,0.881,0.769,15.5,8.0,9.5,9.0,7.5,10.0,8.0,-2.0,0.27,0.174,12.5,19.0
2023-02-18,2023,boston u.,16.0,bryant,15.0,boston u.,5.0,10.0,12.0,7.0,0.8,0.955,0.483,0.697,38.0,40.0,1.0,1.0,0.5,0.5,0.72,0.808,12.0,15.0,12.0,9.0,14.0,14.0,-2.0,1.0,0.25,0.288,16.0,17.0
2023-02-18,2023,cornell,12.0,ualbany,10.0,cornell,,3.0,,7.0,,1.0,,0.414,,25.0,,0.2,,0.333,,1.0,,7.0,,9.0,,20.0,,-13.0,,0.167,,11.0
2023-02-18,2023,binghamton,12.0,st. bonaventure,11.0,binghamton,10.0,5.0,11.0,8.0,0.818,0.778,0.636,0.571,45.0,30.0,0.75,0.4,0.5,,0.792,0.944,18.0,10.0,14.0,11.0,11.0,14.0,7.0,-4.0,0.375,0.333,18.0,21.0
2023-02-18,2023,johns hopkins,8.0,loyola maryland,13.0,loyola maryland,5.67,6.0,6.67,11.0,0.855,0.857,0.514,0.182,34.0,27.0,0.75,0.5,,0.5,0.899,0.944,10.67,12.0,15.33,19.0,10.0,7.0,0.67,5.0,0.276,0.462,16.67,17.0
2023-02-18,2023,hofstra,10.0,michigan,11.0,michigan,5.0,6.0,8.0,7.0,0.903,0.8,0.646,0.438,39.0,34.0,0.4,1.0,0.25,,0.939,1.0,9.5,13.0,10.5,9.0,11.5,17.0,-2.0,-4.0,0.218,0.361,20.0,15.0
2023-02-18,2023,colgate,10.0,air force,11.0,air force,,4.0,,7.5,,0.875,,0.204,,23.5,,0.833,,0.25,,0.943,,9.5,,12.0,,12.5,,-3.0,,0.306,,11.5
2023-02-18,2023,vermont,14.0,utah,13.0,vermont,7.5,8.0,8.0,5.0,0.784,0.881,0.533,0.473,31.5,27.0,0.5,0.462,,0.4,0.755,0.895,9.5,11.0,16.0,9.0,9.5,14.0,0.0,-3.0,0.279,0.262,21.0,15.0
2023-02-18,2023,bucknell,5.0,richmond,18.0,richmond,11.5,1.0,16.5,7.0,0.829,0.938,0.5,0.478,35.0,30.0,0.571,,0.667,,0.702,0.862,14.5,4.0,7.0,9.0,9.0,15.0,5.5,-11.0,0.349,0.095,18.5,16.0
2023-02-18,2023,hobart,13.0,lehigh,19.0,lehigh,9.0,15.0,7.0,11.0,0.765,0.913,0.632,0.606,40.0,40.0,0.429,0.429,0.667,0.25,0.68,0.875,20.0,20.0,13.0,13.0,14.0,10.0,6.0,10.0,0.294,0.4,14.0,14.0
2023-02-18,2023,marist,5.0,jacksonville,13.0,jacksonville,4.5,4.0,8.0,8.5,0.8,0.905,0.323,0.314,29.0,24.0,0.667,0.5,0.25,,0.875,0.844,9.5,10.0,11.5,13.0,19.0,12.0,-9.5,-2.0,0.26,0.282,14.5,14.5
2023-02-18,2023,stony brook,12.0,penn st.,17.0,penn st.,6.0,10.5,4.0,10.5,0.952,0.846,0.286,0.556,26.0,42.5,1.0,0.571,0.167,0.625,0.909,0.706,7.0,16.5,23.0,16.5,11.0,12.5,-4.0,4.0,0.219,0.347,21.0,22.5
2023-02-18,2023,syracuse,12.0,maryland,15.0,maryland,9.0,7.5,8.33,10.0,0.896,0.894,0.5,0.667,32.0,36.5,0.8,0.75,0.818,0.5,0.836,0.886,14.0,11.0,13.0,10.0,6.0,8.0,8.0,3.0,0.304,0.289,12.33,19.0
2023-02-18,2023,mount st. mary's,13.0,njit,10.0,mount st. mary's,4.0,5.0,10.67,3.0,0.847,0.846,0.506,0.5,31.33,32.0,0.571,0.5,0.375,0.5,0.914,1.0,6.67,11.0,11.67,20.0,16.0,12.0,-9.33,-1.0,0.227,0.306,21.67,24.0
2023-02-18,2023,st. john's,9.0,delaware,16.0,delaware,2.0,8.5,12.0,8.0,0.917,0.944,0.2,0.553,15.0,31.5,0.75,1.0,0.333,0.3,0.917,0.889,5.0,14.5,10.0,8.0,9.0,5.5,-4.0,9.0,0.135,0.293,16.0,15.0
2023-02-18,2023,holy cross,6.0,mercer,15.0,mercer,3.0,3.0,5.33,6.5,0.742,0.659,0.5,0.484,35.0,36.5,0.5,0.3,0.3,0.333,0.889,0.898,8.0,4.5,13.67,11.5,13.67,22.5,-5.67,-18.0,0.231,0.145,20.33,29.0
2023-02-18,2023,siena,11.0,providence,18.0,providence,7.0,6.5,10.0,9.0,1.0,0.808,0.5,0.333,35.0,24.0,0.5,0.556,0.5,,0.846,0.829,12.0,13.0,7.0,16.5,11.0,12.0,1.0,1.0,0.203,0.366,15.0,20.0
2023-02-18,2023,quinnipiac,11.0,brown,10.0,quinnipiac,16.0,,4.0,,1.0,,0.639,,28.0,,0.667,,2.0,,0.8,,21.0,,9.0,,12.0,,9.0,,0.477,,13.0,
2023-02-18,2023,manhattan,6.0,navy,5.0,manhattan,3.0,8.0,13.0,6.67,0.917,0.877,0.8,0.462,24.0,31.33,0.667,0.667,0.25,0.429,0.917,0.791,9.0,15.0,14.0,12.0,5.0,8.0,4.0,7.0,0.257,0.319,20.0,16.67
2023-02-18,2023,umbc,12.0,drexel,7.0,umbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-18,2023,bellarmine,14.0,canisius,4.0,bellarmine,4.5,4.0,11.5,2.0,0.864,0.68,0.386,0.368,31.0,35.0,0.667,0.333,0.375,0.571,0.833,0.765,10.5,14.0,14.0,16.0,14.5,20.0,-4.0,-6.0,0.263,0.326,21.0,17.0
2023-02-18,2023,penn,9.0,georgetown,7.0,penn,,4.0,,5.0,,1.0,,0.517,,35.0,,1.0,,0.5,,0.947,,12.0,,13.0,,13.0,,-1.0,,0.255,,12.0
2023-02-18,2023,harvard,21.0,virginia,25.0,virginia,,11.0,,10.0,,1.0,,0.563,,38.0,,1.0,,,,0.8,,17.0,,16.0,,13.0,,4.0,,0.386,,11.0
2023-02-18,2023,saint joseph's,16.0,towson,13.0,saint joseph's,6.0,12.0,10.0,6.0,0.833,0.923,0.731,0.533,37.0,34.0,1.0,0.25,,0.667,0.706,0.889,17.0,20.0,5.0,11.0,5.0,7.0,12.0,13.0,0.34,0.417,14.0,14.0
2023-02-18,2023,sacred heart,8.0,lafayette,15.0,lafayette,2.0,2.0,8.0,7.0,0.706,0.75,0.269,0.386,23.0,31.5,1.0,0.333,,0.167,0.833,0.939,5.0,8.0,15.0,14.5,17.0,17.5,-12.0,-9.5,0.238,0.198,17.0,15.5
2023-02-19,2023,north carolina,5.0,ohio st.,8.0,ohio st.,10.5,8.0,9.5,6.0,0.891,0.943,0.5,0.65,38.5,38.0,0.778,0.667,1.0,0.333,0.804,0.786,18.0,17.0,12.5,7.5,5.0,9.5,13.0,7.5,0.383,0.436,16.5,15.0
2023-02-19,2023,yale,20.0,villanova,14.0,yale,,8.0,,14.0,,0.778,,0.536,,33.0,,0.5,,0.667,,0.739,,14.0,,18.0,,12.0,,2.0,,0.333,,13.0
2023-02-19,2023,cleveland st.,8.0,notre dame,18.0,notre dame,5.0,14.0,4.0,10.0,0.739,0.947,0.5,0.515,26.0,37.0,0.667,0.667,0.333,0.6,0.9,0.762,12.0,21.0,9.0,10.0,19.0,10.0,-7.0,11.0,0.387,0.396,18.0,14.0
2023-02-19,2023,queens,17.0,hampton,10.0,queens (nc),4.5,,10.0,,0.756,,0.42,,31.0,,0.5,,0.333,,0.854,,7.0,,8.5,,14.5,,-7.5,,0.177,,17.5,
2023-02-21,2023,liu,7.0,hofstra,13.0,hofstra,4.5,5.0,4.5,8.0,0.818,0.894,0.571,0.535,38.0,32.67,0.6,0.571,0.444,0.364,0.75,0.894,8.5,9.67,11.0,12.0,12.0,11.33,-3.5,-1.67,0.21,0.232,23.0,17.33
2023-02-21,2023,canisius,8.0,michigan,19.0,michigan,4.0,7.0,2.0,8.0,0.68,0.784,0.368,0.545,35.0,31.5,0.333,0.5,0.571,,0.765,0.938,14.0,12.0,16.0,10.5,20.0,13.5,-6.0,-1.5,0.326,0.324,17.0,14.5
2023-02-21,2023,hampton,10.0,vmi,20.0,vmi,7.0,8.33,15.0,10.67,0.773,0.843,0.5,0.55,47.0,31.67,0.333,0.6,0.6,0.455,0.857,0.8,10.0,11.67,13.0,15.33,17.0,12.33,-7.0,-0.67,0.27,0.313,30.0,19.67
2023-02-21,2023,lafayette,14.0,drexel,16.0,drexel,4.0,5.0,7.67,7.0,0.797,0.81,0.417,0.5,30.33,20.0,0.625,0.75,0.286,0.667,0.928,0.947,10.33,7.0,12.67,10.0,14.33,12.0,-4.0,-5.0,0.261,0.212,14.0,18.0
2023-02-21,2023,providence,7.0,brown,13.0,brown,7.0,8.0,7.33,15.0,0.816,1.0,0.315,0.391,25.33,24.0,0.636,0.714,0.167,0.75,0.839,0.75,14.67,10.0,16.67,13.0,11.67,11.0,3.0,-1.0,0.407,0.208,17.67,18.0
2023-02-21,2023,manhattan,9.0,princeton,14.0,princeton,3.5,14.0,7.0,6.0,0.915,1.0,0.567,0.514,23.0,28.0,0.75,0.5,0.25,0.667,0.922,0.944,7.5,22.0,18.0,11.0,5.0,9.0,2.5,13.0,0.227,0.4,18.0,11.0
2023-02-21,2023,njit,9.0,monmouth,14.0,monmouth,5.5,3.0,4.5,4.0,0.878,0.944,0.51,0.486,28.5,27.0,0.769,0.333,0.5,0.5,0.925,1.0,10.5,9.0,19.0,14.0,12.5,22.0,-2.0,-13.0,0.269,0.243,18.5,11.0
2023-02-21,2023,wagner,6.0,army west point,20.0,army west point,4.0,5.0,8.0,9.0,0.667,0.968,0.417,0.608,17.0,29.0,0.833,1.0,,0.667,0.783,0.75,7.0,11.0,14.0,10.0,14.0,11.5,-7.0,-0.5,0.206,0.256,20.0,17.0
2023-02-21,2023,st. bonaventure,6.0,robert morris,15.0,robert morris,5.0,6.0,6.5,8.0,0.786,0.826,0.564,0.625,30.5,37.0,0.429,0.2,0.167,0.5,0.857,0.818,10.5,12.0,11.0,16.0,13.0,9.0,-2.5,3.0,0.3,0.343,19.5,22.0
2023-02-22,2023,sacred heart,5.0,fairfield,17.0,fairfield,3.0,5.0,5.0,7.0,0.757,0.83,0.396,0.474,24.5,32.5,0.667,0.833,0.1,0.385,0.886,0.787,6.5,12.0,11.5,11.5,16.0,13.5,-9.5,-1.5,0.232,0.32,17.5,20.5
2023-02-24,2023,air force,8.0,stony brook,15.0,stony brook,4.33,4.5,8.33,4.5,0.864,0.8,0.26,0.444,23.67,27.5,0.857,1.0,0.286,0.154,0.879,0.833,10.0,9.5,13.67,16.0,11.67,14.0,-1.67,-4.5,0.294,0.284,13.67,20.0
2023-02-24,2023,towson,7.0,richmond,10.0,richmond,10.5,7.5,7.5,8.5,0.935,0.917,0.452,0.625,30.5,32.5,0.375,0.5,0.5,0.417,0.889,0.867,16.5,11.0,10.0,10.0,11.5,10.0,5.0,1.0,0.388,0.259,15.5,16.0
2023-02-24,2023,mount st. mary's,,umbc,,umbc,4.75,7.0,9.25,10.0,0.839,0.947,0.5,0.5,31.25,27.0,0.476,0.333,0.222,0.25,0.914,0.81,8.25,12.0,13.0,10.0,14.5,7.0,-6.25,5.0,0.231,0.316,20.25,12.0
2023-02-25,2023,monmouth,10.0,liu,6.0,monmouth,3.0,4.0,9.5,5.0,0.921,0.809,0.492,0.444,35.0,32.33,0.667,0.667,0.333,0.357,0.902,0.795,11.5,8.0,10.0,11.0,15.5,12.33,-4.0,-4.33,0.284,0.222,14.0,21.33
2023-02-25,2023,lehigh,5.0,cornell,12.0,cornell,12.5,3.0,11.0,8.0,0.932,0.909,0.588,0.435,39.0,38.0,0.455,0.5,0.364,,0.898,0.85,19.5,12.0,12.5,11.0,11.5,10.0,8.0,2.0,0.375,0.308,15.0,19.0
2023-02-25,2023,bryant,19.0,quinnipiac,12.0,bryant,10.0,11.5,6.5,4.0,0.907,0.795,0.544,0.61,40.0,27.0,1.0,0.5,0.625,0.667,0.846,0.902,15.0,16.0,13.5,15.0,15.0,11.0,0.0,5.0,0.337,0.386,18.5,17.5
2023-02-25,2023,loyola maryland,6.0,rutgers,10.0,rutgers,7.5,6.0,12.0,8.0,0.827,0.862,0.348,0.59,31.5,34.67,0.75,0.714,0.429,,0.919,0.897,12.5,14.67,16.0,10.0,7.5,9.67,5.0,5.0,0.391,0.293,16.5,12.67
2023-02-25,2023,vmi,9.0,st. bonaventure,15.0,st. bonaventure,8.5,4.67,10.75,6.33,0.859,0.783,0.565,0.538,32.75,28.0,0.538,0.385,0.5,0.1,0.805,0.871,13.75,9.0,14.25,9.67,11.75,13.67,2.0,-4.67,0.348,0.27,20.75,19.33
2023-02-25,2023,queens,9.0,wagner,13.0,wagner,6.67,4.0,14.67,9.0,0.788,0.667,0.449,0.278,37.0,19.0,0.444,0.625,0.5,,0.829,0.825,10.33,6.5,7.33,15.5,13.0,17.0,-2.67,-10.5,0.277,0.213,19.33,20.5
2023-02-25,2023,drexel,7.0,ualbany,11.0,ualbany,7.0,4.0,8.5,8.0,0.886,0.923,0.611,0.481,30.5,26.5,0.667,0.333,0.5,0.375,0.973,0.957,11.5,8.5,8.5,7.0,13.0,16.0,-1.5,-7.5,0.299,0.193,16.5,12.5
2023-02-25,2023,lafayette,10.0,binghamton,4.0,lafayette,4.75,7.0,7.75,10.5,0.839,0.804,0.39,0.55,28.25,39.0,0.667,0.75,0.333,0.5,0.916,0.792,11.25,15.0,12.25,15.5,14.75,11.0,-3.5,4.0,0.288,0.333,14.0,16.0
2023-02-25,2023,merrimack,9.0,denver,13.0,denver,6.5,6.67,7.25,3.0,0.904,0.86,0.441,0.62,34.0,26.33,0.706,0.286,0.167,0.364,0.867,0.889,12.25,11.67,10.75,8.0,9.0,10.0,3.25,1.67,0.371,0.337,18.75,15.67
2023-02-25,2023,marquette,14.0,michigan,9.0,marquette,7.67,8.33,7.0,8.67,0.825,0.862,0.538,0.565,29.0,31.67,0.75,0.444,0.533,0.167,0.881,0.941,14.33,14.33,10.0,9.0,13.67,11.67,0.67,2.67,0.413,0.35,19.0,12.67
2023-02-25,2023,virginia,17.0,ohio st.,6.0,virginia,14.0,6.67,7.5,5.33,0.884,0.869,0.556,0.597,41.5,33.33,0.5,0.727,0.5,0.375,0.833,0.841,21.0,14.0,14.5,9.0,17.0,8.0,4.0,6.0,0.462,0.382,14.0,15.33
2023-02-25,2023,duke,14.0,penn,12.0,duke,8.5,6.0,9.5,7.0,0.886,0.957,0.591,0.55,35.5,18.0,0.889,,0.583,0.333,0.841,0.917,16.25,9.0,11.75,18.0,10.25,7.0,6.0,2.0,0.337,0.231,16.0,17.0
2023-02-25,2023,penn st.,13.0,yale,11.0,penn st.,10.67,12.0,10.33,6.0,0.819,0.941,0.521,0.459,38.33,30.0,0.714,1.0,0.385,,0.677,0.714,16.67,20.0,14.0,18.0,12.33,14.0,4.33,6.0,0.373,0.392,21.33,12.0
2023-02-25,2023,notre dame,15.0,georgetown,8.0,notre dame,13.5,4.0,11.0,7.0,0.886,0.957,0.524,0.49,42.0,31.0,0.8,0.75,0.5,0.667,0.75,0.952,19.5,9.5,9.5,13.0,9.0,11.0,10.5,-1.5,0.386,0.226,13.5,14.0
2023-02-25,2023,maryland,11.0,princeton,5.0,maryland,8.33,11.0,9.67,6.5,0.904,0.933,0.711,0.557,39.67,33.5,0.571,0.556,0.444,0.5,0.887,0.861,12.33,18.0,9.67,12.0,9.33,9.0,3.0,9.0,0.294,0.356,18.67,12.0
2023-02-25,2023,hobart,10.0,colgate,8.0,hobart,8.0,4.0,6.5,9.0,0.857,0.783,0.534,0.625,39.0,33.0,0.5,0.667,0.571,,0.804,0.846,16.5,10.0,15.0,12.0,16.5,11.0,0.0,-1.0,0.32,0.263,16.0,18.0
2023-02-25,2023,army west point,16.0,mercer,5.0,army west point,7.0,5.67,9.0,9.0,0.938,0.754,0.691,0.471,35.0,33.67,1.0,0.563,0.8,0.467,0.726,0.871,14.0,8.0,9.0,10.33,9.67,17.0,4.33,-9.0,0.307,0.216,18.0,23.67
2023-02-25,2023,dartmouth,17.0,holy cross,6.0,dartmouth,7.0,2.75,11.0,6.0,0.889,0.759,0.654,0.515,46.0,31.5,1.0,0.429,0.5,0.188,0.864,0.897,11.0,7.5,10.0,14.75,10.0,14.0,1.0,-6.5,0.333,0.231,27.0,21.5
2023-02-25,2023,providence,6.0,saint joseph's,19.0,saint joseph's,6.75,7.0,6.25,8.0,0.819,0.886,0.286,0.672,21.75,35.5,0.733,1.0,0.273,0.4,0.875,0.838,12.75,16.5,16.5,6.0,12.0,9.0,0.75,7.5,0.367,0.367,17.0,14.5
2023-02-25,2023,north carolina,19.0,syracuse,13.0,north carolina,7.33,7.75,9.33,8.25,0.908,0.894,0.521,0.416,34.0,30.25,0.727,0.706,0.6,0.786,0.792,0.86,13.67,13.5,12.67,14.25,6.0,8.25,7.67,5.25,0.301,0.323,16.33,13.0
2023-02-25,2023,njit,8.0,manhattan,11.0,manhattan,4.67,4.67,5.33,6.33,0.859,0.877,0.506,0.482,29.67,26.33,0.8,0.714,0.364,0.333,0.918,0.903,10.0,8.0,16.33,17.67,13.0,8.0,-3.0,0.0,0.286,0.235,20.0,17.33
2023-02-25,2023,utah,8.0,johns hopkins,12.0,johns hopkins,7.67,4.5,5.67,6.5,0.924,0.864,0.372,0.51,25.33,33.0,0.4,0.667,0.286,,0.929,0.871,11.67,10.0,12.67,14.75,14.0,10.75,-2.33,-0.75,0.273,0.26,13.33,16.75
2023-02-25,2023,hofstra,16.0,st. john's,12.0,hofstra,6.5,3.0,9.0,12.0,0.906,0.87,0.606,0.214,32.5,20.0,0.667,0.833,0.333,0.167,0.867,0.894,10.5,7.0,11.0,13.0,10.25,12.5,0.25,-5.5,0.249,0.187,16.75,17.0
2023-02-25,2023,bucknell,8.0,harvard,13.0,harvard,8.67,16.0,14.67,11.0,0.842,0.875,0.418,0.449,32.0,39.0,0.529,0.333,0.625,0.833,0.761,0.815,11.33,21.0,7.0,9.0,12.0,25.0,-0.67,-4.0,0.298,0.429,17.0,13.0
2023-02-25,2023,navy,13.0,high point,14.0,high point,6.25,7.0,6.25,11.67,0.89,0.908,0.495,0.58,32.25,34.67,0.667,0.867,0.375,0.176,0.822,0.814,12.5,14.0,11.5,11.67,7.5,11.0,5.0,3.0,0.266,0.255,14.5,16.33
2023-02-25,2023,boston u.,12.0,massachusetts,6.0,boston u.,7.0,4.5,14.5,10.0,0.843,0.88,0.547,0.514,42.5,24.5,0.7,0.667,0.4,0.333,0.783,0.946,14.0,10.5,11.5,14.0,14.5,5.5,-0.5,5.0,0.286,0.3,16.0,16.0
2023-02-26,2023,brown,22.0,vermont,12.0,brown,8.0,7.67,7.0,6.67,0.96,0.841,0.63,0.645,29.0,31.67,0.667,0.6,0.429,0.2,0.756,0.836,11.5,11.0,10.0,14.33,9.0,10.67,2.5,0.33,0.237,0.284,14.5,19.0
2023-02-26,2023,robert morris,13.0,canisius,8.0,robert morris,8.5,4.0,9.0,3.33,0.86,0.831,0.574,0.404,36.0,28.0,0.556,0.6,0.6,0.571,0.8,0.931,13.5,8.67,15.0,14.0,7.5,17.67,6.0,-9.0,0.338,0.25,19.5,16.0
2023-02-26,2023,umass lowell,12.0,siena,16.0,siena,3.0,6.5,6.0,7.5,0.865,0.951,0.365,0.621,19.5,34.5,,0.6,0.3,0.333,1.0,0.84,7.5,11.5,13.0,9.5,16.0,14.5,-8.5,-3.0,0.326,0.213,15.5,13.0
2023-02-26,2023,hampton,9.0,high point,27.0,high point,5.5,7.0,14.0,11.67,0.744,0.908,0.452,0.58,42.5,34.67,0.286,0.867,0.625,0.176,0.841,0.814,10.0,14.0,10.5,11.67,18.5,11.0,-8.5,3.0,0.328,0.255,28.5,16.33
2023-02-26,2023,bellarmine,13.0,marist,10.0,bellarmine,4.67,3.67,9.67,7.0,0.906,0.797,0.423,0.43,30.0,31.0,0.625,0.714,0.333,0.222,0.863,0.921,11.67,8.0,12.33,12.0,11.0,17.0,0.67,-9.0,0.294,0.224,18.0,17.0
2023-02-26,2023,villanova,13.0,delaware,12.0,villanova,7.5,9.0,12.5,9.0,0.744,0.915,0.538,0.635,35.5,33.67,0.625,1.0,0.333,0.385,0.825,0.862,14.0,15.0,14.0,8.0,16.0,6.67,-2.0,8.33,0.295,0.298,14.5,15.33
2023-02-26,2023,sacred heart,12.0,stony brook,15.0,stony brook,2.33,4.5,4.33,4.5,0.7,0.8,0.367,0.444,23.67,27.5,0.8,1.0,0.143,0.154,0.889,0.833,6.0,9.5,12.67,16.0,16.33,14.0,-10.33,-4.5,0.228,0.284,18.33,20.0
2023-02-26,2023,fairfield,8.0,richmond,10.0,richmond,7.0,7.5,7.67,8.5,0.848,0.917,0.542,0.625,34.33,32.5,0.8,0.5,0.333,0.417,0.729,0.867,13.67,11.0,10.67,10.0,10.67,10.0,3.0,1.0,0.336,0.259,19.67,16.0
